"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1960",6.20835135587847e-13,6.20958628285749e-13,6.18372508903063e-13,6.19824460854207e-13,6.19675111470568e-13,6.20603150015425e-13,6.20651070627698e-13,6.21016954583301e-13,6.18945490454044e-13,6.20151406614776e-13,6.19889206043785e-13,6.20842317411034e-13,6.20287362724978e-13,6.20058202825006e-13,6.20814602749571e-13
"1961",0.0318639217439244,0.0316844678203949,0.0315213652682495,0.031594823279878,0.0315271540945536,0.0318005139440714,0.0315331383213669,0.0319085941610233,0.0315010298252467,0.0315596449888405,0.0314921432685015,0.0318686862353552,0.0316489033358084,0.0316680443156232,0.0318392907275164
"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966",4.32890074714327e-13,4.32686352955543e-13,4.32275254035223e-13,4.32476849859569e-13,4.32356963060711e-13,4.32792768469599e-13,4.32498923875669e-13,4.32956389080161e-13,4.32207803034349e-13,4.32562564832841e-13,4.32464578092014e-13,4.32898439073615e-13,4.32678052196218e-13,4.325945943996e-13,4.3287620819769e-13
"1967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1968",9.21425928838105e-13,9.21377089310374e-13,9.20210566213449e-13,9.20573625712537e-13,9.20370106686598e-13,9.21227108207967e-13,9.20957565766483e-13,9.21568657045595e-13,9.20245862477027e-13,9.21008948601903e-13,9.20806798805891e-13,9.21439117280472e-13,9.21148590755149e-13,9.20799935092092e-13,9.21751246828987e-13
"1969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970",2.05893795223092e-11,2.05914323963148e-11,2.05370083544437e-11,2.05697099747112e-11,2.05686382439419e-11,2.0584946136701e-11,2.05840083319051e-11,2.05931665278854e-11,2.05565128256662e-11,2.05673697583271e-11,2.0561659092009e-11,2.05893476536924e-11,2.05705958477515e-11,2.05735629106187e-11,2.05857058503626e-11
"1971",0.0747709038432381,0.0745659267539466,0.0736051518084922,0.0743003199473319,0.0741779700587775,0.0746600900200321,0.0744315879964022,0.0748484328648681,0.0736395397817034,0.0743830169206337,0.0742693134785766,0.0747794713109876,0.0745082790771908,0.074429651329901,0.0745222372963906
"1972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1974",0.0949412891060373,0.0945700464411554,0.0948517774389011,0.0947380815642933,0.0946374584950004,0.0948915832313417,0.0942303843184373,0.0949682146778025,0.0946109741544579,0.0946380964554702,0.0945933402272091,0.0949493224199782,0.0947635525178021,0.094811823773358,0.0948120692644265
"1975",0.0180555629832311,0.0179477534077422,0.0182650587975229,0.0178388864132007,0.0177084567901541,0.0180008871454593,0.017824174063579,0.0180808491335929,0.017834987311666,0.0182246773888815,0.0181962267806476,0.0180668484104194,0.0182666883899039,0.0179271726029361,0.0183635004119934
"1976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1981",1.61298096975671e-12,1.61545796271289e-12,1.61216378265313e-12,1.61151434392026e-12,1.61150355292848e-12,1.61265337271337e-12,1.61458523313682e-12,1.61327273311794e-12,1.61344935667198e-12,1.61387678164209e-12,1.61351661649074e-12,1.61297217765475e-12,1.61344645947239e-12,1.61177550412645e-12,1.61644855722784e-12
"1982",0.0637514229323366,0.0637306280991973,0.0637476472260568,0.063728306236455,0.0637127222702253,0.0637456033304389,0.0636487110257101,0.0637539272948067,0.0637025521155175,0.0637612288678308,0.0637582419652514,0.063752711058797,0.0637681853827419,0.0637382442397039,0.0637612056473295
"1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984",2.20745882280292e-11,2.20840813567407e-11,2.20314518843893e-11,2.20393644985126e-11,2.20309587472552e-11,2.20663660510451e-11,2.20785853268464e-11,2.20804885661726e-11,2.2031758758861e-11,2.20715523012781e-11,2.20636374029989e-11,2.20751359715019e-11,2.20739201308579e-11,2.20487208904009e-11,2.21023800802782e-11
"1985",1.12426631630808e-13,1.11630926268488e-13,1.08589522100741e-13,1.11161776717833e-13,1.11025087573528e-13,1.1213578127734e-13,1.11192735100658e-13,1.12662247780918e-13,1.09569286515245e-13,1.10222691363832e-13,1.09853650776334e-13,1.12432149179228e-13,1.10667802849314e-13,1.11437697315288e-13,1.110518143639e-13
"1986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987",0.0823439284044009,0.082283271434311,0.0823784462756466,0.0820601860602138,0.081933827557562,0.0822750305909217,0.0820386327867264,0.0823834375497165,0.0820739158288319,0.0824217737042501,0.0823719495945806,0.0823539017192283,0.0824659020554081,0.0821579145652351,0.0826660448801542
"1988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989",0.0511669768632548,0.0521486992073588,0.0494754423720668,0.0498442375380471,0.0495939270586997,0.050853459584715,0.0510698744831392,0.0513994814294828,0.0496297230451933,0.0516211512782331,0.0513267639581141,0.051185499597831,0.0515704459346639,0.0501776948113742,0.0527644076469016
"1990",0.0139759016052595,0.013759376915646,0.014133355596078,0.0137712487439984,0.0136639212362767,0.0139248184552152,0.0136126829465923,0.0140019726504996,0.0137967926019615,0.013925857102261,0.0138902931598436,0.0139851525902281,0.0140013598038171,0.013848718991983,0.0141326827018033
"1991",3.24421082974343e-13,3.23490723247942e-13,3.21028895165846e-13,3.23145785105244e-13,3.22996399127988e-13,3.24129388161682e-13,3.23131098008649e-13,3.24656116347923e-13,3.21944410606039e-13,3.22064685295338e-13,3.21683623150595e-13,3.24426806142807e-13,3.22560817983611e-13,3.23426542665185e-13,3.23222203998305e-13
"1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994",0.00140206427491003,0.00140191953490201,0.00140076377738153,0.00140036456537094,0.00139972628259302,0.00140165769420695,0.00140124037660443,0.00140231729216623,0.00139969575421974,0.0014022233397061,0.0014018934334278,0.00140211222879978,0.00140245516309159,0.0014009038882732,0.00140334404920279
"1995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996",0.0432943763064989,0.0435048477507924,0.0429283113033017,0.0430188481596021,0.0429867877652281,0.0432312171423349,0.0434231153567845,0.0433452496552498,0.0430727080495902,0.0432857695840293,0.0432181669097535,0.0432956599747501,0.0432743100859604,0.0430795573728882,0.0436113632871707
"1997",3.94709076681518e-13,3.94585144132853e-13,3.94477889599658e-13,3.94400322777042e-13,3.94278205530058e-13,3.94634991305761e-13,3.94595934109966e-13,3.9475420090084e-13,3.94258494861265e-13,3.94644746686028e-13,3.94583052316888e-13,3.94718336516791e-13,3.94714245477487e-13,3.94500586604562e-13,3.9485630699612e-13
"1998",0.000979636714932021,0.000977890195808521,0.000977017425791957,0.000976079793730175,0.000974833609911443,0.000978787503551759,0.000976787605077447,0.000980178313938519,0.000975077159204826,0.000977869109734496,0.000977099958174144,0.000979730215284585,0.000978798257089107,0.000977176929157929,0.000981024352853064
"1999",0.110397312407409,0.110652524271057,0.108343187718859,0.109532762898061,0.109411062815961,0.110197927823541,0.110199835797075,0.110554129686711,0.108827847286078,0.109978277509019,0.109759016427272,0.110403467621835,0.110054338769259,0.10973151342123,0.110529945812049
"2000",0.0492305833538966,0.0492498732106109,0.0491017145961472,0.0490619501661674,0.0490168832233675,0.0491909378224553,0.0490947592293248,0.0492581825696683,0.0490698096200478,0.0492074891082464,0.0491702534814693,0.049233698728327,0.0492253209634475,0.0491086435461785,0.0493829814166994
"2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002",2.15793353816004e-14,2.15475075317854e-14,2.17680571765463e-14,2.14291037510842e-14,2.13401053005093e-14,2.1541731524464e-14,2.13862520455516e-14,2.15971611458797e-14,2.14800870246404e-14,2.17302754332049e-14,2.17112793350276e-14,2.15868227079125e-14,2.17475758975947e-14,2.14894539504415e-14,2.18513933180753e-14
"2003",0.0379853010527251,0.0380303616356179,0.038223007194594,0.037654723392506,0.0374982156152105,0.0379041315837604,0.0375367976743391,0.0380299444733082,0.0377801547608697,0.0382817631667997,0.0382314981950463,0.0379981644544738,0.0382964114975395,0.0377726937733748,0.0385849518666474
"2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005",0.082214695030874,0.0820927480733396,0.0811418189791241,0.0813172681547057,0.0811100036508949,0.0820035123725749,0.0814975173262614,0.0823663393966273,0.0811323070476622,0.0817034171953816,0.0814893960594405,0.0822291364337545,0.0818707564706792,0.0815549548887058,0.0826068687909806
"2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008",1.39483526509607e-13,1.39454489870402e-13,1.39214121227788e-13,1.39377231459603e-13,1.39361965693357e-13,1.39459167462319e-13,1.39479258680629e-13,1.39502701253633e-13,1.39278173101919e-13,1.39357913160737e-13,1.39328571201257e-13,1.3948423096956e-13,1.39384761400514e-13,1.39401628690395e-13,1.39437350088041e-13
"2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010",0.156104553378197,0.155929838699761,0.155286643895989,0.155934350017147,0.155878057409496,0.156064171932092,0.15599451633208,0.15613092743364,0.15531354999251,0.15588958634193,0.155848038686376,0.156108643824932,0.155962177080281,0.15598546738109,0.155719131462194
"2011",3.88261009983962e-13,3.88064675307672e-13,3.88121755455643e-13,3.88218467944738e-13,3.88201915617107e-13,3.88250821302056e-13,3.88105759320816e-13,3.88267265403567e-13,3.88108930789378e-13,3.88030686493e-13,3.8801522865143e-13,3.88262255269795e-13,3.88093638189257e-13,3.88232171003553e-13,3.88060035279707e-13
"2012",0.00890865709873306,0.00874180992361539,0.00894718845902203,0.00875339578637336,0.00866608491428296,0.00886949411478904,0.00869801001102955,0.00892755099493467,0.00867307974090976,0.00890297378302675,0.00887805459118502,0.00891636291573586,0.00895920574658987,0.00881461377159302,0.00898545557282041
"2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",0.0261902263532591,0.0261589658195843,0.0258160100233667,0.0260165053929687,0.0260095866166222,0.0261509727983947,0.0261106486461968,0.0262241488995712,0.0259842138614248,0.0259244565493994,0.0258720015974115,0.0261897862340972,0.0259677294143102,0.0260497541661019,0.0261563180599938
"2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018",6.77639565598859e-15,6.76009841423852e-15,6.68465005146921e-15,6.73639175430328e-15,6.72774156731141e-15,6.76705567147822e-15,6.7490932066211e-15,6.78322784844902e-15,6.69407733989258e-15,6.73662553289611e-15,6.72643579739512e-15,6.77695663412123e-15,6.74740600854492e-15,6.74671773160378e-15,6.75971993571279e-15
"2019",8.68735486574804e-14,8.67230792206177e-14,8.60302542800009e-14,8.65028905652517e-14,8.6414321825464e-14,8.67867863680734e-14,8.64785900995921e-14,8.69356634579481e-14,8.60845378835795e-14,8.65410367730153e-14,8.64489657855192e-14,8.6879457457228e-14,8.66390844729e-14,8.66016218163312e-14,8.67275088737132e-14
"2020",3.10806763229172e-11,3.10908222542522e-11,3.10718934000916e-11,3.10701442981618e-11,3.10690513792218e-11,3.10782816718767e-11,3.10852472740335e-11,3.108263280125e-11,3.10773341433494e-11,3.10823122894145e-11,3.1079763838344e-11,3.1080706790404e-11,3.1081215008863e-11,3.10724021969881e-11,3.1097355851697e-11
"2021",0.048216569257675,0.0482141324323246,0.0481599274571629,0.0481884974765266,0.0481832262919612,0.0482100843316045,0.0482088443359543,0.0482214643424975,0.0481695611262508,0.0481953513902127,0.0481881969974012,0.0482168696357811,0.0482005709243257,0.0481954079402431,0.0482172707231672
"2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023",0.00123718454797461,0.00123904676032809,0.00122847900891687,0.00123022076940816,0.00122873452982114,0.00123555997030061,0.00123639218067725,0.00123837648200318,0.00122917077621957,0.00123588384229417,0.00123426844325055,0.00123728011020096,0.0012364114175841,0.00123201043750907,0.00124253860049737
"2024",0.047202560306991,0.0472084245851946,0.0472004647927933,0.0471998585618101,0.0472000993284314,0.0472019684172658,0.0472063847245276,0.047203132793082,0.0472039976111674,0.0472046532025111,0.0472039564136286,0.0472025198379922,0.0472035359350719,0.0472002407975264,0.0472097350622654
"2025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2027",3.13816382824975e-14,3.13654396586853e-14,3.13412799576929e-14,3.12577107485351e-14,3.11942416370631e-14,3.13511687481031e-14,3.13695416428862e-14,3.13977536144201e-14,3.11810679621848e-14,3.14669388196213e-14,3.14482586645993e-14,3.13867842370075e-14,3.14809940589789e-14,3.13035604046133e-14,3.15055796287417e-14
"2028",0.0368595546692793,0.0373031081022711,0.0370164690809813,0.036298630077577,0.0361489010413912,0.0367260594584067,0.0370136294340321,0.0369515678088968,0.0367872538015247,0.0372822881613505,0.0371723484632193,0.0368708775862455,0.037234550165636,0.0364554655275247,0.0380616497304638
"2029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2030",0.00141133491856017,0.00141182129893375,0.00140871831467954,0.00141008362239877,0.00140994440417609,0.00141104986376521,0.00141141705843586,0.00141156616122672,0.00140955797251879,0.00141068972345461,0.00141036268566171,0.00141133947260186,0.00141077105049668,0.00141035555638388,0.00141183064508482
"2031",0.0337720610775757,0.033797288754898,0.0336449635234109,0.0336811794260302,0.0336698257261446,0.0337512682958983,0.0336267770861207,0.0337887025551401,0.0336910243375266,0.0337186388179881,0.0336949498436392,0.0337725237024059,0.0337272813396862,0.0337014324702978,0.0338325150088118
"2032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033",0.0281256242103656,0.0277519292166622,0.0279004131499821,0.0278880492948089,0.0278058042814992,0.0280686499831588,0.0276654362488043,0.0281619265141069,0.0277738777172814,0.0277006786696179,0.0276409887245933,0.0281319725921478,0.0278340347380738,0.0279612660574481,0.0279541497730494
"2034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2036",0.0521252389180678,0.0521419824667926,0.0521265245867598,0.0520736084600702,0.0520525265629238,0.0521128190196429,0.0521074052327763,0.0521326944351358,0.0520810248082586,0.0521635285992721,0.0521548523235873,0.0521268507253014,0.0521638552301895,0.0520906280198005,0.0522056243689456
"2037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042",0.0441233814927899,0.0444994697148302,0.0438402316560913,0.0435271506049507,0.0433404004166019,0.0439804924815197,0.0441089872292093,0.0442172474893485,0.0435451979202396,0.0445864441064024,0.0444753630943739,0.0441379360397948,0.0445544000099635,0.0437041820131574,0.0450686512501992
"2043",4.16591917163536e-13,4.16274670840016e-13,4.15291678069325e-13,4.15983282409977e-13,4.15818403533661e-13,4.16449022194133e-13,4.16124477931726e-13,4.1669119111735e-13,4.15297653375924e-13,4.16037918582122e-13,4.15889371733904e-13,4.16603195643785e-13,4.16215850438366e-13,4.16152359158015e-13,4.16342826515067e-13
"2044",0.14926679314869,0.149342090319494,0.14874328855059,0.14911198088199,0.149107873792633,0.149232082024077,0.149307375376941,0.14929718980826,0.148931174569082,0.149146533472539,0.149102429364551,0.149266141805545,0.149155568034887,0.149140673067216,0.149231770197125
"2045",0.0670795522438656,0.0669780538158946,0.0670997391455405,0.0670506413170003,0.06702969329652,0.0670722109370618,0.0670167579718717,0.0670824860592723,0.0670335291625016,0.0670057257455839,0.066999583344329,0.0670812988991227,0.0670364464824174,0.0670636223189792,0.0670359783771825
"2046",0.0433413537831031,0.0435986210029549,0.0429864315966685,0.0426909241080547,0.0426630728510436,0.0431931396047385,0.0432117791367982,0.0434688048794501,0.0434648398446721,0.0428024036803543,0.0426209048351615,0.0433403338155922,0.0428612314356784,0.0428171369553738,0.0441402929163154
"2047",7.55526817252624e-14,7.53627598382755e-14,7.44133530769693e-14,7.50217595534495e-14,7.49426392657034e-14,7.54301436370724e-14,7.53176170568322e-14,7.56483387588886e-14,7.46770092521895e-14,7.48946793589537e-14,7.47494677237801e-14,7.55568298581655e-14,7.50388067967841e-14,7.5145389661271e-14,7.53844520457078e-14
"2048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2049",0.0173087369873888,0.0173319968891809,0.0172058552398873,0.0172488545321212,0.0172468490683324,0.0172952624107347,0.0172707406596343,0.017320457335298,0.0172620029122016,0.0172567357581351,0.0172396320906873,0.0173085348093049,0.0172619556534866,0.0172601370886958,0.017342553738057
"2050",0.0551747437348826,0.0524965730966034,0.0574317024530264,0.0543162429412694,0.053563560133756,0.0549460038085524,0.0538371853085817,0.0552408814297442,0.0543660140064511,0.0542494006702754,0.0541394761913324,0.055243602989176,0.0549871175984008,0.0547593995116223,0.0550993372219237
"2051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2053",6.57078160830829e-13,6.63464107443876e-13,6.62375511972481e-13,6.53644110408717e-13,6.52914200558063e-13,6.56277487851151e-13,6.60673265648737e-13,6.57666280184248e-13,6.61318540334611e-13,6.63105418887199e-13,6.62506873592522e-13,6.57124824952335e-13,6.6175262868423e-13,6.5452520309025e-13,6.699036977555e-13
"2054",6.03992805567776e-13,6.03249732146567e-13,6.01862430090915e-13,6.03009024654297e-13,6.02720885335858e-13,6.03760864842354e-13,6.03059985474692e-13,6.04150324805861e-13,6.0178499247673e-13,6.02913895596652e-13,6.02672223998839e-13,6.04013071728024e-13,6.03263570155447e-13,6.03290539909403e-13,6.03370527284154e-13
"2055",0.0203827058475863,0.0203725853265713,0.0204775503607275,0.0203071062036902,0.0202595255682269,0.0203637379010752,0.0203339141073999,0.0203913216678761,0.0203243410221759,0.020474858918965,0.0204663242899435,0.0203866726895133,0.0204811773750493,0.0203384376882039,0.0205245847739963
"2056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2057",0.187230596163255,0.187468338667367,0.187624880225282,0.186966935900888,0.186836231606858,0.187166152180422,0.18750430806083,0.187265525987203,0.187237041472867,0.187718245389514,0.187687203490064,0.187240990728669,0.18766854245715,0.187062603936613,0.187994254804729
"2058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060",0.128150786411693,0.128151704524238,0.128118962532572,0.128136002216291,0.128135503450926,0.128147469857013,0.128137681173733,0.128153672902345,0.128133805527357,0.128132103745622,0.128127682997501,0.128150733058308,0.128134792666296,0.128138779984087,0.128151347970201
"2061",0.130509794615599,0.131155500079193,0.130014651101673,0.129094728950649,0.128734060594243,0.130175319861847,0.129442001086913,0.130744147185169,0.129679117430905,0.130881805491383,0.130582846941541,0.130535796557461,0.130898896846209,0.129482400644217,0.13257618515718
"2062",0.112379108648793,0.112067923480155,0.111445008565526,0.111979001690882,0.111900090272005,0.112286242231684,0.111842857023543,0.112448436899738,0.111579093082513,0.111761205623492,0.111650977867794,0.112383886407789,0.111914629116101,0.112079187707743,0.112066638255203
"2063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2064",0.00603521427376119,0.00600652880497637,0.00594841211378518,0.00596827154586487,0.00594985072011114,0.00601932655055106,0.0059742540758744,0.00604611034297318,0.00593559989964838,0.00598750707903398,0.00597184110069016,0.00603657716473811,0.00600470407553754,0.00598713365439373,0.00604365844646816
"2065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2066",0.117431218772289,0.11759883616326,0.117486407620473,0.117333048617276,0.117318703918026,0.117408709532347,0.117620015290843,0.117448895046445,0.117499340577088,0.117554722601813,0.117535082278823,0.117431892953351,0.11752174962452,0.11735567537703,0.117727637314726
"2067",0.0607505526445573,0.0615354861410171,0.0612352156323062,0.060388099799899,0.0603518448367608,0.0606677570253847,0.0613029506899149,0.0608182802839267,0.0613107947702669,0.0613313905014498,0.0612588499760331,0.0607516692311612,0.0611680232591272,0.060465689944608,0.0621546652003201
"2068",0.180446406541343,0.180305966171246,0.180435813178298,0.180298246307099,0.180228937719474,0.180410395342964,0.18034994112387,0.180466603938992,0.18027093929214,0.180364336876228,0.180335110838278,0.180451844600707,0.180418905500385,0.180350410138579,0.180499178090523
"2069",0.0291006078368221,0.027936614066699,0.0274324365010175,0.0287849477304757,0.0287273205529036,0.0290270101560486,0.028516742468627,0.0291560923163169,0.0276661862358654,0.0275121889252562,0.0273993098435926,0.0291042213644699,0.0278665469775796,0.0288627266576177,0.0274818394150393
"2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2072",0.0411227114238343,0.0410291524132411,0.0411966108036484,0.0410103849040944,0.0409421214249175,0.0410946691971011,0.0409970972648669,0.0411358603870014,0.0409910647694972,0.041150186587222,0.0411337169114013,0.041128348394661,0.0411834711199158,0.0410559666450301,0.0412240772820493
"2073",9.02603181070799e-14,8.99676206183738e-14,8.95164850206078e-14,8.88633198355582e-14,8.83611426001572e-14,8.99218646857305e-14,8.92239053007093e-14,9.04710498004391e-14,8.85263850684614e-14,9.02550389141147e-14,8.99776362459331e-14,9.0301181845615e-14,9.04962084023034e-14,8.93036449319059e-14,9.13669658344303e-14
"2074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2075",0.00485270107959072,0.00483850659774399,0.00487767233529348,0.00482109364826178,0.00480101451204571,0.00484473401941731,0.00483184361466841,0.00485626548827535,0.00481381669286337,0.00488131371202148,0.00487747708662547,0.00485440128960587,0.00488681104478644,0.00483430266660194,0.0048955591484397
"2076",4.59839327862796e-13,4.61277293885877e-13,4.59801590019405e-13,4.58415001313215e-13,4.58069927688105e-13,4.59506119540662e-13,4.60062262044901e-13,4.60077298619681e-13,4.59529053197929e-13,4.61040593077271e-13,4.60761759265595e-13,4.59862249286076e-13,4.60824550174517e-13,4.58795799795161e-13,4.62846811552027e-13
"2077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2078",0.0193016058941889,0.0193292739162984,0.019283462939496,0.0192742091108001,0.019269853141036,0.019295305457026,0.0193060726367164,0.019306492176041,0.0192905542568355,0.0193142389755142,0.0193081434756,0.019301828527046,0.019310644915642,0.0192806603150893,0.0193492533965121
"2079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2082",2.52176977338629e-13,2.52155073633727e-13,2.51647242982915e-13,2.51782946518807e-13,2.51686183009509e-13,2.52084885643165e-13,2.52069075884422e-13,2.52242608607875e-13,2.51646322039043e-13,2.51998337904267e-13,2.51905862965636e-13,2.5218335696567e-13,2.52061962196835e-13,2.51888642325427e-13,2.52346032333521e-13
"2083",5.65809540863024e-14,5.64594017800082e-14,5.62383501803452e-14,5.62703103956492e-14,5.61801327386001e-14,5.6507453453855e-14,5.62983494035386e-14,5.6630825542656e-14,5.61608901140294e-14,5.6383413036617e-14,5.63116943133457e-14,5.65874605176718e-14,5.64599354338068e-14,5.63591990757654e-14,5.66640161882952e-14
"2084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2085",0.0485477579602896,0.049008845552706,0.0486097439900925,0.0480520407996602,0.0479440342976027,0.0484314772228559,0.0492385418074166,0.0486324159366656,0.0485404576030069,0.0488745003223141,0.04877187262095,0.0485550674615952,0.0488175766600735,0.048180784858285,0.0496106176413111
"2086",0.0468166262118553,0.0467616689134065,0.0468322886549132,0.0467235207689026,0.0466718832987712,0.0467936174821657,0.0467483045568485,0.0468282086428433,0.0466904293972557,0.046843711888247,0.0468292735665248,0.0468208196231457,0.0468659597635201,0.0467593996733529,0.0468953945085551
"2087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2088",7.43336886878453e-14,7.40556753290734e-14,7.35989652506973e-14,7.34793914301502e-14,7.31921134507495e-14,7.4128513683961e-14,7.33950382380317e-14,7.44653988629291e-14,7.31500105735634e-14,7.40830525850381e-14,7.39026044681203e-14,7.43561543353447e-14,7.42646311370223e-14,7.37401381245977e-14,7.47482640011817e-14
"2089",2.1482444938583e-13,2.13615064564645e-13,2.10382367498246e-13,2.12054866169177e-13,2.11260454824022e-13,2.14164439833872e-13,2.11085130348072e-13,2.1527079644895e-13,2.09797966489187e-13,2.13013364333529e-13,2.12377166430585e-13,2.14884712154476e-13,2.13719665897019e-13,2.12848796365419e-13,2.14693181334363e-13
"2090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091",0.0290998158821489,0.0290945598403937,0.0290009410734868,0.0290510266013221,0.0290416422496646,0.0290885231641933,0.0290943736779726,0.0291082967076169,0.0290165643334619,0.0290628941665557,0.0290505165456414,0.0291003650497056,0.0290721976316793,0.0290631330608427,0.0290998766284594
"2092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2093",0.00183071545799909,0.00181412088332097,0.00178399207132681,0.00180978277407005,0.00180404186176398,0.00182574651399751,0.00177281582105226,0.00183412548204333,0.00178277457591804,0.00180654177951032,0.00180139801110643,0.00183114086720075,0.00181402005096539,0.00181567527133351,0.00181542687454828
"2094",0.00484614683507227,0.00483561854796275,0.00479460028264011,0.00481793119578893,0.00481199136417587,0.00483956671006724,0.00480447965368925,0.00485098791145902,0.0048000703330918,0.00481851625821126,0.0048113105076486,0.00484652700152888,0.00482588591879244,0.0048251525978257,0.00484235437527913
"2095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2098",0.00340110068619751,0.00339270545689465,0.00334485873346289,0.00336409395508084,0.00335469521601582,0.00339235466050648,0.00338111788630295,0.00340723420989177,0.00334243207131681,0.00337998549997902,0.00337131759424455,0.00340177768557823,0.00338761093415916,0.00337421990125721,0.00340783710056406
"2099",0.0885871893420164,0.088750470169531,0.0880971765197177,0.0882076566221352,0.0881604854860613,0.088500233148208,0.0884690647828435,0.0886567758498826,0.0882830970478396,0.0884344559657972,0.0883377023604122,0.0885891602819239,0.0884539987310958,0.0882922650090452,0.0889150994317326
"2100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2102",4.14910394800557e-15,4.11311689938766e-15,4.10034269882402e-15,4.10105042916084e-15,4.08889305157388e-15,4.13774100632929e-15,4.10744362314408e-15,4.15707612033577e-15,4.09375907407185e-15,4.09137422222902e-15,4.07932167892356e-15,4.14998339321753e-15,4.10819426385017e-15,4.1141890147709e-15,4.14792379596375e-15
"2103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
